day,kinko,Ptime,starttime,endtime,kokyaku,kokyaku_total,WD,core
43828,1100,0.000833333,43828.05205,43828.05315,0,13819716,1,6.3
43828,1299,0.000925926,43828.05845,43828.05951,0,6678291,1,7.3
43828,1267,0.000833333,43828.06546,43828.06648,431492,13819716,1,6.3
43828,1349,0.0009375,43828.08091,43828.082,1317175,13819716,1,6.3
43834,1100,0.000821759,43834.0549,43834.05598,0,13819716,7,6.3
43834,1299,0.0009375,43834.05938,43834.0605,0,6678291,7,7.3
43834,1267,0.000763889,43834.06963,43834.07057,431492,13819716,7,6.3
43835,1100,0.000671296,43835.05322,43835.0541,0,13819716,1,6.3
43835,1299,0.000833333,43835.05384,43835.05485,0,6678291,1,7.3
43835,1267,0.000752315,43835.06146,43835.06236,431492,13819716,1,6.3
43835,1349,0.000925926,43835.07549,43835.07656,1317175,13819716,1,6.3
43841,1299,0.004085648,43841.06841,43841.0727,0,6678291,7,7.3
43841,1100,0.002141204,43841.07123,43841.07353,0,13819716,7,6.3
43848,1100,0.000717593,43848.06267,43848.06362,0,13819716,7,6.3
43848,1299,0.000821759,43848.06382,43848.06486,0,6678291,7,7.3
43848,1267,0.000775463,43848.07383,43848.07476,431492,13819716,7,6.3
43855,1100,0.000717593,43855.06275,43855.0637,0,13819716,7,6.3
43855,1299,0.00087963,43855.0644,43855.06543,0,6678291,7,7.3
43855,1267,0.000844907,43855.0748,43855.07581,431492,13819716,7,6.3
43856,1100,0.000694444,43856.05242,43856.05333,0,13819716,1,6.3
43856,1299,0.001006944,43856.05354,43856.05473,0,6678291,1,7.3
43856,1267,0.000775463,43856.06512,43856.06605,431492,13819716,1,6.3
43856,1349,0.001041667,43856.08148,43856.08266,1317175,13819716,1,6.3
43863,1100,0.000752315,43863.05501,43863.05589,0,13819716,1,6.3
43863,1299,0.000972222,43863.06021,43863.06134,0,6678291,1,7.3
43863,1267,0.000740741,43863.07397,43863.07486,431492,13819716,1,6.3
43869,1100,0.002152778,43869.05813,43869.06045,0,13819716,7,6.3
43869,1299,0.004027778,43869.0645,43869.06873,0,6678291,7,7.3
43869,1267,0.008773148,43869.07198,43869.08098,431492,13819716,7,6.3
43870,1100,0.000833333,43870.05226,43870.05326,0,13819716,1,6.3
43870,1299,0.001018519,43870.05464,43870.05581,0,6678291,1,7.3
43870,1267,0.000752315,43870.06464,43870.06554,431492,13819716,1,6.3
43870,1349,0.000925926,43870.08104,43870.08213,1317175,13819716,1,6.3
43876,1299,0.000949074,43876.06404,43876.06515,0,6678291,7,7.3
43876,1100,0.000706019,43876.06973,43876.07069,0,13819716,7,6.3
43883,1299,0.000914352,43883.06398,43883.06506,0,6678291,7,7.3
43883,1100,0.000763889,43883.06442,43883.06539,0,13819716,7,6.3
43883,1267,0.000833333,43883.07524,43883.07627,431492,13819716,7,6.3
43890,1100,0.000740741,43890.07016,43890.07108,0,13819716,7,6.3
43890,1299,0.0009375,43890.07159,43890.07271,0,6678291,7,7.3
43891,1100,0.000810185,43891.05498,43891.05601,0,13819716,1,6.3
43891,1299,0.001006944,43891.06041,43891.06161,0,6678291,1,7.3
43891,1267,0.000763889,43891.0685,43891.06943,431492,13819716,1,6.3
43897,1100,0.002337963,43897.06097,43897.0636,0,13819716,7,6.3
43897,1299,0.004108796,43897.06493,43897.06924,0,6678291,7,7.3
43897,1267,0.00287037,43897.08,43897.08293,431492,13819716,7,6.3
43898,1100,0.000740741,43898.05093,43898.05186,0,13819716,1,6.3
43898,1299,0.000983796,43898.05605,43898.05723,0,6678291,1,7.3
43898,1267,0.000752315,43898.06494,43898.06586,431492,13819716,1,6.3
43898,1349,0.000972222,43898.08176,43898.08292,1317175,13819716,1,6.3
43904,1100,0.000752315,43904.06094,43904.06197,0,13819716,7,6.3
43904,1299,0.0009375,43904.06522,43904.06638,0,6678291,7,7.3
43904,1267,0.000729167,43904.07108,43904.07198,431492,13819716,7,6.3
43905,1100,0.000810185,43905.05101,43905.05206,0,13819716,1,6.3
43905,1299,0.001006944,43905.058,43905.05919,0,6678291,1,7.3
43905,1267,0.000787037,43905.06509,43905.06602,431492,13819716,1,6.3
43911,1100,0.000775463,43911.06043,43911.06144,0,13819716,7,6.3
43911,1299,0.000868056,43911.06299,43911.06403,0,6678291,7,7.3
43911,1267,0.000787037,43911.07153,43911.07248,431492,13819716,7,6.3
43918,1299,0.000868056,43918.06861,43918.06966,0,6678291,7,7.3
43918,1100,0.000902778,43918.06997,43918.07103,0,13819716,7,6.3
43919,1100,0.000787037,43919.05348,43919.05448,0,13819716,1,6.3
43919,1299,0.001041667,43919.05509,43919.0563,0,6678291,1,7.3
43919,1267,0.000821759,43919.06973,43919.07072,431492,13819716,1,6.3
43925,1100,0.002280093,43925.06381,43925.06656,0,13819716,7,6.3
43925,1299,0.004803241,43925.0692,43925.07444,0,6678291,7,7.3
43932,1100,0.000763889,43932.07063,43932.07162,0,13819716,7,6.3
43932,1299,0.000914352,43932.07229,43932.07339,0,6678291,7,7.3
43933,1100,0.000706019,43933.05269,43933.0536,0,13819716,1,6.3
43933,1299,0.000925926,43933.05816,43933.05928,0,6678291,1,7.3
43933,1267,0.000902778,43933.06557,43933.06662,431492,13819716,1,6.3
43939,1100,0.000960648,43939.06063,43939.06184,0,13819716,7,6.3
43939,1299,0.000868056,43939.06398,43939.06505,0,6678291,7,7.3
43939,1267,0.00099537,43939.07587,43939.07703,431492,13819716,7,6.3
43946,1100,0.000798611,43946.06405,43946.06502,0,13819716,7,6.3
43946,1299,0.000844907,43946.07133,43946.07234,0,6678291,7,7.3
43946,1267,0.000983796,43946.08039,43946.08155,431492,13819716,7,6.3
43953,1100,0.000729167,43953.07172,43953.07262,0,13819716,7,6.3
43953,1299,0.000821759,43953.07663,43953.07767,0,6678291,7,7.3
43954,1100,0.000717593,43954.05775,43954.0587,0,13819716,1,6.3
43954,1299,0.0009375,43954.05965,43954.06075,0,6678291,1,7.3
43954,1267,0.001006944,43954.07009,43954.07126,431492,13819716,1,6.3
43960,1100,0.00255787,43960.06462,43960.06743,0,13819716,7,6.3
43960,1299,0.003981481,43960.06788,43960.07205,0,6678291,7,7.3
43960,1267,0.003854167,43960.07897,43960.08299,431492,13819716,7,6.3
43961,1100,0.000706019,43961.05398,43961.05488,0,13819716,1,6.3
43961,1299,0.000925926,43961.05485,43961.05596,0,6678291,1,7.3
43961,1267,0.000972222,43961.06869,43961.0699,431492,13819716,1,6.3
43967,1100,0.000752315,43967.06591,43967.06685,0,13819716,7,6.3
43967,1299,0.000868056,43967.07183,43967.07286,0,6678291,7,7.3
43967,1267,0.000891204,43967.0805,43967.08156,431492,13819716,7,6.3
43968,1100,0.000729167,43968.04977,43968.05071,0,13819716,1,6.3
43968,1299,0.001018519,43968.05402,43968.05524,0,6678291,1,7.3
43968,1267,0.000983796,43968.06593,43968.06708,431492,13819716,1,6.3
43974,1100,0.000729167,43974.05934,43974.06025,0,13819716,7,6.3
43974,1299,0.0009375,43974.06788,43974.06903,0,6678291,7,7.3
43974,1267,0.000810185,43974.07586,43974.07682,431492,13819716,7,6.3
43981,1100,0.000891204,43981.06855,43981.06965,0,13819716,7,6.3
43981,1299,0.00087963,43981.07236,43981.07343,0,6678291,7,7.3
43982,1299,0.000972222,43982.0549,43982.05613,0,6678291,1,7.3
43982,1100,0.000798611,43982.05537,43982.05642,0,13819716,1,6.3
43982,1267,0.000740741,43982.0702,43982.07113,431492,13819716,1,6.3
43988,1100,0.002581019,43988.06178,43988.06458,0,13819716,7,6.3
43988,1299,0.004050926,43988.06963,43988.07387,0,6678291,7,7.3
43995,1100,0.00087963,43995.06134,43995.06244,0,13819716,7,6.3
43995,1299,0.0009375,43995.06457,43995.06572,0,6678291,7,7.3
43995,1267,0.000740741,43995.07575,43995.07666,431492,13819716,7,6.3
43996,1100,0.000787037,43996.05441,43996.05542,0,13819716,1,6.3
43996,1299,0.000972222,43996.05834,43996.05949,0,6678291,1,7.3
43996,1267,0.000752315,43996.07315,43996.07405,431492,13819716,1,6.3
44002,1100,0.000787037,44002.06281,44002.06372,0,13819716,7,6.3
44002,1299,0.000856481,44002.06819,44002.06925,0,6678291,7,7.3
44002,1267,0.000717593,44002.07946,44002.08034,431492,13819716,7,6.3
44009,1100,0.000752315,44009.07028,44009.07122,0,13819716,7,6.3
44009,1299,0.000914352,44009.07242,44009.07352,0,6678291,7,7.3
44016,1100,0.002141204,44016.06755,44016.06995,0,13819716,7,6.3
44016,1299,0.004166667,44016.07014,44016.07454,0,6678291,7,7.3
44023,1100,0.000763889,44023.07128,44023.07223,0,13819716,7,6.3
44023,1299,0.000868056,44023.07606,44023.07715,0,6678291,7,7.3
44024,1100,0.00068287,44024.05245,44024.05337,0,13819716,1,6.3
44024,1299,0.0009375,44024.05495,44024.05609,0,6678291,1,7.3
44024,1267,0.000694444,44024.06583,44024.06671,431492,13819716,1,6.3
44030,1100,0.000856481,44030.06466,44030.06575,0,13819716,7,6.3
44030,1299,0.001030093,44030.06616,44030.06738,0,6678291,7,7.3
44030,1267,0.000694444,44030.0792,44030.08008,431492,13819716,7,6.3
44037,1100,0.000648148,44037.06134,44037.06227,0,13819716,7,6.3
44037,1299,0.0009375,44037.06333,44037.06446,0,6678291,7,7.3
44037,1267,0.000729167,44037.07243,44037.0733,431492,13819716,7,6.3
44045,1100,0.000706019,44045.05485,44045.05575,0,13819716,1,6.3
44045,1299,0.000925926,44045.05763,44045.05873,0,6678291,1,7.3
44045,1267,0.000706019,44045.07589,44045.07676,431492,13819716,1,6.3
44051,1100,0.002743056,44051.06413,44051.06705,0,13819716,7,6.3
44051,1299,0.004421296,44051.06903,44051.07366,0,6678291,7,7.3
44051,1267,0.001875,44051.08133,44051.08323,431492,13819716,7,6.3
44058,1100,0.000752315,44058.06377,44058.06477,0,13819716,7,6.3
44058,1299,0.000960648,44058.06891,44058.07008,0,6678291,7,7.3
44058,1267,0.000300926,44058.08279,44058.08317,431492,13819716,7,6.3
44065,1100,0.000983796,44065.06241,44065.0636,0,13819716,7,6.3
44065,1299,0.000902778,44065.06873,44065.06981,0,6678291,7,7.3
44065,1267,0.000694444,44065.07779,44065.07866,431492,13819716,7,6.3
44072,1100,0.000833333,44072.06135,44072.06245,0,13819716,7,6.3
44072,1299,0.000960648,44072.07031,44072.07142,0,6678291,7,7.3
44072,1267,0.000810185,44072.0787,44072.07966,431492,13819716,7,6.3
44073,1100,0.00087963,44073.052,44073.05307,0,13819716,1,6.3
44073,1299,0.000960648,44073.05973,44073.06087,0,6678291,1,7.3
44073,1267,0.000752315,44073.06826,44073.06918,431492,13819716,1,6.3
44079,1100,0.002731481,44079.06509,44079.06806,0,13819716,7,6.3
44079,1299,0.004548611,44079.07046,44079.0752,0,6678291,7,7.3
44080,1100,0.000868056,44080.0537,44080.0548,0,13819716,1,6.3
44080,1299,0.000925926,44080.05856,44080.05962,0,6678291,1,7.3
44080,1267,0.000706019,44080.07022,44080.0711,431492,13819716,1,6.3
44086,1100,0.000752315,44086.06398,44086.06494,0,13819716,7,6.3
44086,1299,0.001006944,44086.06662,44086.06778,0,6678291,7,7.3
44086,1267,0.000729167,44086.07696,44086.07787,431492,13819716,7,6.3
44093,1100,0.000856481,44093.06563,44093.06668,0,13819716,7,6.3
44093,1299,0.000972222,44093.07094,44093.07213,0,6678291,7,7.3
44093,1267,0.000729167,44093.08243,44093.08331,431492,13819716,7,6.3
44100,1100,0.000763889,44100.07178,44100.07269,0,13819716,7,6.3
44100,1299,0.000972222,44100.07765,44100.07883,0,6678291,7,7.3
44107,1100,0.000833333,44107.06513,44107.06616,0,13819716,7,6.3
44107,1299,0.000949074,44107.07083,44107.07196,0,6678291,7,7.3
44108,1299,0.000798611,44108.05845,44108.05949,0,6678291,1,7.3
44108,1100,0.000740741,44108.06157,44108.0625,0,13819716,1,6.3
44108,1267,0.000856481,44108.07582,44108.07684,431492,13819716,1,6.3
44114,1100,0.002789352,44114.06163,44114.06464,0,13819716,7,6.3
44114,1299,0.004456019,44114.06841,44114.07307,0,6678291,7,7.3
44114,1267,0.004236111,44114.07765,44114.082,431492,13819716,7,6.3
44115,1100,0.000891204,44115.05176,44115.05291,0,13819716,1,6.3
44115,1299,0.000972222,44115.05563,44115.05676,0,6678291,1,7.3
44115,1267,0.000729167,44115.0681,44115.06899,431492,13819716,1,6.3
44121,1100,0.000798611,44121.06353,44121.0645,0,13819716,7,6.3
44121,1299,0.001030093,44121.06877,44121.06994,0,6678291,7,7.3
44121,1267,0.000798611,44121.07851,44121.07953,431492,13819716,7,6.3
44128,1100,0.000902778,44128.06497,44128.06615,0,13819716,7,6.3
44128,1299,0.000960648,44128.0726,44128.0738,0,6678291,7,7.3
44128,1267,0.000717593,44128.08223,44128.08316,431492,13819716,7,6.3
44135,1100,0.000891204,44135.06478,44135.06588,0,13819716,7,6.3
44135,1299,0.001145833,44135.07728,44135.0786,0,6678291,7,7.3
44136,1100,0.000763889,44136.05692,44136.05791,0,13819716,1,6.3
44136,1299,0.001030093,44136.06241,44136.06358,0,6678291,1,7.3
44136,1267,0.000729167,44136.07588,44136.07676,431492,13819716,1,6.3
44142,1100,0.002777778,44142.06145,44142.06455,0,13819716,7,6.3
44142,1299,0.004965278,44142.07197,44142.07707,0,6678291,7,7.3
44143,1100,0.000798611,44143.05469,44143.05567,0,13819716,1,6.3
44143,1299,0.001006944,44143.05539,44143.05659,0,6678291,1,7.3
44143,1267,0.000694444,44143.07267,44143.07352,431492,13819716,1,6.3
44149,1100,0.000798611,44149.05992,44149.06095,0,13819716,7,6.3
44149,1299,0.001053241,44149.06576,44149.06696,0,6678291,7,7.3
44149,1267,0.000729167,44149.07838,44149.07934,431492,13819716,7,6.3
44156,1100,0.000763889,44156.06362,44156.06458,0,13819716,7,6.3
44163,1100,0.000717593,44163.07105,44163.07198,0,13819716,7,6.3
44163,1299,0.001041667,44163.07344,44163.07461,0,6678291,7,7.3
44170,1100,0.002581019,44170.06663,44170.06948,0,13819716,7,6.3
44170,1299,0.00443287,44170.07014,44170.07478,0,6678291,7,7.3
44171,1100,0.000763889,44171.05135,44171.05234,0,13819716,1,6.3
44171,1299,0.000983796,44171.0556,44171.05677,0,6678291,1,7.3
44171,1267,0.00068287,44171.07025,44171.07111,431492,13819716,1,6.3
44177,1100,0.000706019,44177.06509,44177.066,0,14272200,7,6.3
44177,1299,0.000914352,44177.06603,44177.06716,0,6678291,7,7.3
44177,1267,0.000902778,44177.08076,44177.08181,431492,14272200,7,6.3
44178,1100,0.000856481,44178.057,44178.05809,0,14272200,1,6.3
44178,1299,0.000972222,44178.05938,44178.06051,0,6678291,1,7.3
44178,1267,0.000856481,44178.08039,44178.08141,431492,14272200,1,6.3
44184,1100,0.000821759,44184.06255,44184.06354,0,14272200,7,6.3
44184,1299,0.000925926,44184.06955,44184.07067,0,6678291,7,7.3
44184,1267,0.000833333,44184.08185,44184.08291,431492,14272200,7,6.3
44191,1100,0.000844907,44191.07543,44191.07653,0,14272200,7,6.3
44191,1299,0.000972222,44191.07725,44191.07843,0,6678291,7,7.3
44198,1100,0.000740741,44198.0461,44198.04711,0,14272200,7,6.3
44198,1299,0.000856481,44198.04896,44198.04998,0,6678291,7,7.3
44198,1267,0.000787037,44198.06604,44198.06699,431492,14272200,7,6.3
44199,1100,0.000775463,44199.0537,44199.05472,0,14272200,1,6.3
44199,1299,0.001018519,44199.05833,44199.05946,0,6678291,1,7.3
44199,1267,0.000810185,44199.0698,44199.07081,431492,14272200,1,6.3
44205,1100,0.002604167,44205.06146,44205.06428,0,14272200,7,6.3
44205,1299,0.004513889,44205.06932,44205.07405,0,6678291,7,7.3
44206,1100,0.000972222,44206.05674,44206.05794,0,14272200,1,6.3
44206,1299,0.000925926,44206.05919,44206.06036,0,6678291,1,7.3
44212,1100,0.000787037,44212.07451,44212.0755,0,14272200,7,6.3
44212,1299,0.0009375,44212.07674,44212.07786,0,6678291,7,7.3
44213,1100,0.000798611,44213.05707,44213.0581,0,14272200,1,6.3
44213,1299,0.000983796,44213.05946,44213.06067,0,6678291,1,7.3
44219,1100,0.000833333,44219.06279,44219.06383,0,14272200,7,6.3
44219,1299,0.000949074,44219.06929,44219.07045,0,6678291,7,7.3
44226,1100,0.000821759,44226.06867,44226.0697,0,14272200,7,6.3
44226,1299,0.000949074,44226.07225,44226.07347,0,7475297,7,7.3
44226,1242,0.000983796,44226.07524,44226.07642,797006,7475297,7,7.3
44227,1100,0.000763889,44227.05792,44227.05891,0,14272200,1,6.3
44227,1299,0.001053241,44227.06061,44227.06181,0,7475297,1,7.3
44227,1242,0.000625,44227.06355,44227.06433,797006,7475297,1,7.3
44233,1100,0.002581019,44233.06226,44233.06513,0,14272200,7,6.3
44233,1299,0.005,44233.07378,44233.07906,0,7475297,7,7.3
44233,1242,0.001851852,44233.08094,44233.08285,797006,7475297,7,7.3
44234,1100,0.000810185,44234.05722,44234.05828,0,14272200,1,6.3
44234,1299,0.000972222,44234.05968,44234.0609,0,7475297,1,7.3
44234,1242,0.00068287,44234.06378,44234.06461,797006,7475297,1,7.3
44234,1267,0.000358796,44234.08288,44234.08326,431492,14272200,1,6.3
44240,1100,0.000740741,44240.0645,44240.06549,0,14272200,7,6.3
44240,1299,0.000972222,44240.06634,44240.06755,0,7475297,7,7.3
44240,1242,0.000717593,44240.07279,44240.07363,797006,7475297,7,7.3
44247,1100,0.000868056,44247.06133,44247.0624,0,14272200,7,6.3
44247,1299,0.000983796,44247.07029,44247.07147,0,7475297,7,7.3
44247,1242,0.000740741,44247.07757,44247.07847,797006,7475297,7,7.3
44254,1100,0.000844907,44254.07258,44254.07368,0,14272200,7,6.3
44254,1299,0.000914352,44254.07719,44254.07829,0,7475297,7,7.3
44255,1100,0.00087963,44255.05436,44255.05546,0,14272200,1,6.3
44255,1299,0.001006944,44255.05652,44255.05772,0,7475297,1,7.3
44255,1242,0.000659722,44255.06163,44255.06245,797006,7475297,1,7.3
44255,1267,0.000844907,44255.07925,44255.0803,431492,14272200,1,6.3
44261,1100,0.002951389,44261.06216,44261.06544,0,14272200,7,6.3
44261,1299,0.004918981,44261.07319,44261.07825,0,7475297,7,7.3
44261,1242,0.000520833,44261.08245,44261.083,797006,7475297,7,7.3
44268,1299,0.000972222,44268.06686,44268.06803,0,7475297,7,7.3
44268,1100,0.000775463,44268.06859,44268.06958,0,14272200,7,6.3
44268,1242,0.000717593,44268.0755,44268.0764,797006,7475297,7,7.3
44275,1299,0.000960648,44275.05262,44275.0538,0,7475297,7,7.3
44275,1100,0.000787037,44275.05264,44275.05376,0,14272200,7,6.3
44275,1242,0.000787037,44275.06043,44275.0614,797006,7475297,7,7.3
44275,1267,0.000752315,44275.07718,44275.07814,431492,14272200,7,6.3
44282,1100,0.000810185,44282.06384,44282.06484,0,14272200,7,6.3
44282,1299,0.001030093,44282.07197,44282.07322,0,7475297,7,7.3
44282,1242,0.000810185,44282.08086,44282.08185,797006,7475297,7,7.3
44283,1100,0.000752315,44283.05876,44283.05964,0,14272200,1,6.3
44283,1299,0.001041667,44283.05973,44283.06097,0,7475297,1,7.3
44283,1242,0.000659722,44283.06689,44283.06773,797006,7475297,1,7.3
44289,1100,0.000833333,44289.06611,44289.06723,0,14272200,7,6.3
44289,1299,0.001122685,44289.0817,44289.08299,0,7475297,7,7.3
44290,1100,0.000856481,44290.05848,44290.05958,0,14272200,1,6.3
44290,1299,0.000868056,44290.06359,44290.06469,0,7475297,1,7.3
44290,1242,0.00068287,44290.07157,44290.07241,797006,7475297,1,7.3
44290,1267,0.000798611,44290.07678,44290.07778,431492,14272200,1,6.3
44296,1100,0.002719907,44296.06587,44296.06878,0,14272200,7,6.3
44296,1299,0.005625,44296.0723,44296.07814,0,7475297,7,7.3
44296,1242,0.004479167,44296.07803,44296.08258,797006,7475297,7,7.3
44303,1100,0.000775463,44303.06242,44303.06348,0,14272200,7,6.3
44303,1299,0.001134259,44303.07255,44303.0738,0,7475297,7,7.3
44303,1242,0.000729167,44303.07914,44303.08009,797006,7475297,7,7.3
44303,1267,0.000810185,44303.08074,44303.08175,431492,14272200,7,6.3
44310,1100,0.000856481,44310.06601,44310.06712,0,14272200,7,6.3
44310,1299,0.0009375,44310.07538,44310.07649,0,7475297,7,7.3
44311,1100,0.000787037,44311.05808,44311.0591,0,14272200,1,6.3
44311,1299,0.001053241,44311.06117,44311.06244,0,7475297,1,7.3
44311,1242,0.00068287,44311.06616,44311.06705,797006,7475297,1,7.3
44311,1267,0.000787037,44311.07743,44311.0784,431492,14272200,1,6.3
44318,1100,0.000844907,44318.05681,44318.05786,0,14272200,1,6.3
44318,1299,0.001006944,44318.06078,44318.06197,0,7475297,1,7.3
44318,1242,0.000729167,44318.07422,44318.0751,797006,7475297,1,7.3
44318,1267,0.000856481,44318.08209,44318.08316,431492,14272200,1,6.3
44324,1100,0.000868056,44324.06266,44324.06377,0,14272200,7,6.3
44324,1299,0.000983796,44324.0749,44324.07606,0,7475297,7,7.3
44324,1267,0.000706019,44324.08038,44324.0813,431492,14272200,7,6.3
44331,1100,0.002303241,44331.06368,44331.06623,0,14272200,7,6.3
44331,1299,0.004652778,44331.06815,44331.07296,0,7475297,7,7.3
44331,1242,0.003981481,44331.07774,44331.08182,797006,7475297,7,7.3
44331,1267,0.001840278,44331.08115,44331.08307,431492,14272200,7,6.3
44338,1100,0.000856481,44338.06765,44338.06875,0,14272200,7,6.3
44338,1299,0.001064815,44338.07241,44338.07369,0,7475297,7,7.3
44338,1242,0.000810185,44338.07983,44338.0808,797006,7475297,7,7.3
44345,1100,0.000844907,44345.06558,44345.06668,0,14272200,7,6.3
44345,1299,0.001006944,44345.07286,44345.074,0,7475297,7,7.3
44345,1242,0.000798611,44345.08211,44345.08308,797006,7475297,7,7.3
44346,1100,0.000902778,44346.05648,44346.05762,0,14272200,1,6.3
44346,1299,0.00125,44346.06307,44346.0645,0,7475297,1,7.3
44346,1242,0.000810185,44346.06939,44346.07043,797006,7475297,1,7.3
44346,1267,0.000821759,44346.0798,44346.08075,431492,14272200,1,6.3
